Timestamp	power	temperature	voltage	
837.00	12.00	20.47	3.33
838.00	12.00	19.65	3.33
839.00	12.00	20.63	3.34
840.00	12.00	21.81	3.34
841.00	12.00	21.61	3.35
842.00	12.00	19.58	3.35
843.00	12.00	19.38	3.33
844.00	12.00	19.31	3.35
845.00	12.00	20.07	3.33
846.00	12.00	19.68	3.34
847.00	12.00	20.69	3.34
848.00	12.00	19.71	3.32
849.00	12.00	18.12	3.32
850.00	12.00	20.64	3.33
851.00	12.00	21.93	3.33
852.00	12.00	19.59	3.31
853.00	12.00	21.62	3.31
854.00	12.00	20.88	3.32
855.00	12.00	18.23	3.33
856.00	12.00	20.58	3.32
857.00	12.00	18.38	3.31
858.00	12.00	20.26	3.34
859.00	12.00	19.46	3.33
860.00	12.00	19.42	3.32
861.00	12.00	17.69	3.34
862.00	12.00	19.93	3.34
863.00	12.00	19.72	3.32
864.00	12.00	19.06	3.35
865.00	12.00	21.67	3.33
